evidence_sha256	bank	sound_id	source_id	root_note	key_min	key_max	velocity_min	velocity_max	route_ntypes	route_event_ids	route_target_id	selection_group_id	selection_mode	avoid_repeat	playlist_index	playlist_order	playlist_weight	container_loop_count	selection_continuous	selection_global	selection_reset_playlist	selection_max_instances	selection_kill_newest	instance_group_id	max_instances	kill_newest	instance_limit_global	instance_use_virtual_behavior	instance_limits	pitch_cents	pitch_random_min_cents	pitch_random_max_cents	makeup_gain_db	volume_db	release_ms	sound_loop_count	midi_break_loop_on_note_off	sample_loops	loop_start_frame	loop_end_frame	loop_play_count	sample_loop_regions	wem_exists	wav_exists	wem_path	wav_path
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	707474381	331770310	74	74	74	0	50	[0, 99]	[238976414, 121533072]	518789494	977089871	sequence	1	0	[707474381]	50000	1	False	True	True	0	False	838226382	1	False	False	False	[{'group_id': 838226382, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/331770310.wem	midi_instrument_04_handdrum/331770310.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	222138270	176983875	74	74	74	51	79	[0, 99]	[238976414, 121533072]	518789494	355037931	sequence	1	0	[222138270]	50000	1	False	True	True	0	False	838226382	1	False	False	False	[{'group_id': 838226382, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/176983875.wem	midi_instrument_04_handdrum/176983875.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	500344084	902149851	74	74	74	80	117	[0, 99]	[238976414, 121533072]	518789494	284482036	sequence	1	0	[500344084]	50000	1	False	True	True	0	False	838226382	1	False	False	False	[{'group_id': 838226382, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/902149851.wem	midi_instrument_04_handdrum/902149851.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	88309266	263893279	74	74	74	118	127	[0, 99]	[238976414, 121533072]	518789494	218470023	sequence	1	0	[88309266]	50000	1	False	True	True	0	False	838226382	1	False	False	False	[{'group_id': 838226382, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/263893279.wem	midi_instrument_04_handdrum/263893279.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	275896569	960906723	77	77	77	0	50	[0, 99]	[238976414, 121533072]	518789494	379110771	sequence	1	0	[275896569]	50000	1	False	True	True	0	False	753561898	1	False	False	False	[{'group_id': 753561898, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/960906723.wem	midi_instrument_04_handdrum/960906723.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	258105906	366132704	77	77	77	51	79	[0, 99]	[238976414, 121533072]	518789494	930134030	sequence	1	0	[258105906]	50000	1	False	True	True	0	False	753561898	1	False	False	False	[{'group_id': 753561898, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/366132704.wem	midi_instrument_04_handdrum/366132704.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	292031525	545392844	77	77	77	80	117	[0, 99]	[238976414, 121533072]	518789494	412979159	sequence	1	0	[292031525]	50000	1	False	True	True	0	False	753561898	1	False	False	False	[{'group_id': 753561898, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/545392844.wem	midi_instrument_04_handdrum/545392844.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	1527125	672813790	77	77	77	118	127	[0, 99]	[238976414, 121533072]	518789494	779792803	sequence	1	0	[1527125]	50000	1	False	True	True	0	False	753561898	1	False	False	False	[{'group_id': 753561898, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/672813790.wem	midi_instrument_04_handdrum/672813790.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	233004303	4684603	78	78	78	0	50	[0, 99]	[238976414, 121533072]	518789494	440276297	sequence	1	0	[233004303]	50000	1	False	True	True	0	False	753561898	1	False	False	False	[{'group_id': 753561898, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/4684603.wem	midi_instrument_04_handdrum/4684603.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	857055578	850877603	78	78	78	51	79	[0, 99]	[238976414, 121533072]	518789494	517915945	sequence	1	0	[857055578]	50000	1	False	True	True	0	False	753561898	1	False	False	False	[{'group_id': 753561898, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/850877603.wem	midi_instrument_04_handdrum/850877603.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	853706768	433173369	78	78	78	80	117	[0, 99]	[238976414, 121533072]	518789494	467892296	sequence	1	0	[853706768]	50000	1	False	True	True	0	False	753561898	1	False	False	False	[{'group_id': 753561898, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/433173369.wem	midi_instrument_04_handdrum/433173369.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	189486475	416534152	78	78	78	118	127	[0, 99]	[238976414, 121533072]	518789494	574208086	sequence	1	0	[189486475]	50000	1	False	True	True	0	False	753561898	1	False	False	False	[{'group_id': 753561898, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/416534152.wem	midi_instrument_04_handdrum/416534152.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	987223640	813183878	79	79	79	0	79	[0, 99]	[238976414, 121533072]	518789494	265772706	sequence	1	0	[987223640]	50000	1	False	True	True	0	False	753561898	1	False	False	False	[{'group_id': 753561898, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/813183878.wem	midi_instrument_04_handdrum/813183878.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	26038014	940779813	79	79	79	80	117	[0, 99]	[238976414, 121533072]	518789494	115678338	sequence	1	0	[26038014]	50000	1	False	True	True	0	False	753561898	1	False	False	False	[{'group_id': 753561898, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/940779813.wem	midi_instrument_04_handdrum/940779813.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_04_handdrum	136400959	688029097	79	79	79	118	127	[0, 99]	[238976414, 121533072]	518789494	553444928	sequence	1	0	[136400959]	50000	1	False	True	True	0	False	753561898	1	False	False	False	[{'group_id': 753561898, 'max_instances': 1, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-6.0	1000.0		False	0				[]	True	True	midi_instrument_04_handdrum/688029097.wem	midi_instrument_04_handdrum/688029097.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_05_piatticymbals	922056901	512498091	48	60	71	0	79	[0, 99]	[212871520, 363870018]	735589647	959115562	sequence	1	1	[536516937, 922056901]	50000	1	False	True	True	0	False	735589647	3	False	False	False	[{'group_id': 735589647, 'max_instances': 3, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	-50.0	50.0	0.0	-11.0	1000.0		False	0				[]	True	True	midi_instrument_05_piatticymbals/512498091.wem	midi_instrument_05_piatticymbals/512498091.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_05_piatticymbals	536516937	859355809	48	60	71	0	79	[0, 99]	[212871520, 363870018]	735589647	959115562	sequence	1	0	[536516937, 922056901]	50000	1	False	True	True	0	False	735589647	3	False	False	False	[{'group_id': 735589647, 'max_instances': 3, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	-50.0	50.0	0.0	-11.0	1000.0		False	0				[]	True	True	midi_instrument_05_piatticymbals/859355809.wem	midi_instrument_05_piatticymbals/859355809.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_05_piatticymbals	197914157	384009706	48	60	71	80	127	[0, 99]	[212871520, 363870018]	735589647	350101614	sequence	1	0	[197914157]	50000	1	False	True	True	0	False	735589647	3	False	False	False	[{'group_id': 735589647, 'max_instances': 3, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	-50.0	50.0	0.0	-11.0	1000.0		False	0				[]	True	True	midi_instrument_05_piatticymbals/384009706.wem	midi_instrument_05_piatticymbals/384009706.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_06_harp	702187142	659739922	24	0	35	0	127	[0, 99]	[2454549868, 2605548478]	1035980451	702187142	single	0		[]			False	False	False		False	1035980451	5	False	False	False	[{'group_id': 1035980451, 'max_instances': 5, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-3.0	2000.0		False	0				[]	True	True	midi_instrument_06_harp/659739922.wem	midi_instrument_06_harp/659739922.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_06_harp	1070894472	1035701072	36	36	47	0	127	[0, 99]	[2454549868, 2605548478]	1035980451	1070894472	single	0		[]			False	False	False		False	1035980451	5	False	False	False	[{'group_id': 1035980451, 'max_instances': 5, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-3.0	2000.0		False	0				[]	True	True	midi_instrument_06_harp/1035701072.wem	midi_instrument_06_harp/1035701072.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_06_harp	888502446	355129656	48	48	59	0	127	[0, 99]	[2454549868, 2605548478]	1035980451	888502446	single	0		[]			False	False	False		False	1035980451	5	False	False	False	[{'group_id': 1035980451, 'max_instances': 5, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-3.0	2000.0		False	0				[]	True	True	midi_instrument_06_harp/355129656.wem	midi_instrument_06_harp/355129656.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_06_harp	627110738	680561330	48	60	71	0	127	[0, 99]	[2454549868, 2605548478]	1035980451	627110738	single	0		[]			False	False	False		False	1035980451	5	False	False	False	[{'group_id': 1035980451, 'max_instances': 5, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-3.0	2000.0		False	0				[]	True	True	midi_instrument_06_harp/680561330.wem	midi_instrument_06_harp/680561330.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_06_harp	342878247	337530923	72	72	83	0	127	[0, 99]	[2454549868, 2605548478]	1035980451	342878247	single	0		[]			False	False	False		False	1035980451	5	False	False	False	[{'group_id': 1035980451, 'max_instances': 5, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-3.0	2000.0		False	0				[]	True	True	midi_instrument_06_harp/337530923.wem	midi_instrument_06_harp/337530923.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_06_harp	749793240	948903709	84	84	127	0	127	[0, 99]	[2454549868, 2605548478]	1035980451	749793240	single	0		[]			False	False	False		False	1035980451	5	False	False	False	[{'group_id': 1035980451, 'max_instances': 5, 'kill_newest': False, 'global_scope': False, 'use_virtual_behavior': False}]	0.0	0.0	0.0	0.0	-3.0	2000.0		False	0				[]	True	True	midi_instrument_06_harp/948903709.wem	midi_instrument_06_harp/948903709.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_07_piano	129854078	972738406	24	0	35	0	127	[0, 99]	[3435353507, 3552796833]	593552510	129854078	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-14.0	200.00000298023224		False	0				[]	True	True	midi_instrument_07_piano/972738406.wem	midi_instrument_07_piano/972738406.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_07_piano	863314272	954590115	36	36	47	0	127	[0, 99]	[3435353507, 3552796833]	593552510	863314272	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-14.0	200.00000298023224		False	0				[]	True	True	midi_instrument_07_piano/954590115.wem	midi_instrument_07_piano/954590115.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_07_piano	63647577	814549471	48	48	59	0	127	[0, 99]	[3435353507, 3552796833]	593552510	63647577	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-14.0	200.00000298023224		False	0				[]	True	True	midi_instrument_07_piano/814549471.wem	midi_instrument_07_piano/814549471.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_07_piano	1046961544	891697760	48	60	71	0	127	[0, 99]	[3435353507, 3552796833]	593552510	1046961544	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-14.0	200.00000298023224		False	0				[]	True	True	midi_instrument_07_piano/891697760.wem	midi_instrument_07_piano/891697760.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_07_piano	547432216	285036551	72	72	83	0	127	[0, 99]	[3435353507, 3552796833]	593552510	547432216	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-12.0	200.00000298023224		False	0				[]	True	True	midi_instrument_07_piano/285036551.wem	midi_instrument_07_piano/285036551.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_07_piano	341878052	572184187	84	84	95	0	127	[0, 99]	[3435353507, 3552796833]	593552510	341878052	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-14.0	200.00000298023224		False	0				[]	True	True	midi_instrument_07_piano/572184187.wem	midi_instrument_07_piano/572184187.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_07_piano	748533803	1056273281	96	96	127	0	127	[0, 99]	[3435353507, 3552796833]	593552510	748533803	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-14.0	200.00000298023224		False	0				[]	True	True	midi_instrument_07_piano/1056273281.wem	midi_instrument_07_piano/1056273281.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_08_violin	247223686	715149629	36	0	36	0	127	[0, 99]	[912551446, 1063550056]	501061957	247223686	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-15.0	150.00000596046448	0	False	1	41864	84010	0	[{'start_frame': 41864, 'end_frame': 84010, 'play_count': 0}]	True	True	midi_instrument_08_violin/715149629.wem	midi_instrument_08_violin/715149629.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_08_violin	882255548	580054033	48	37	48	0	127	[0, 99]	[912551446, 1063550056]	501061957	882255548	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-15.0	150.00000596046448	0	False	1	95644	167897	0	[{'start_frame': 95644, 'end_frame': 167897, 'play_count': 0}]	True	True	midi_instrument_08_violin/580054033.wem	midi_instrument_08_violin/580054033.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_08_violin	663934095	411464971	36	49	60	0	127	[0, 99]	[912551446, 1063550056]	501061957	663934095	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-15.0	150.00000596046448	0	False	1	126795	198749	0	[{'start_frame': 126795, 'end_frame': 198749, 'play_count': 0}]	True	True	midi_instrument_08_violin/411464971.wem	midi_instrument_08_violin/411464971.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_08_violin	224461347	413483502	72	61	72	0	127	[0, 99]	[912551446, 1063550056]	501061957	224461347	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-15.0	150.00000596046448	0	False	1	166876	221297	0	[{'start_frame': 166876, 'end_frame': 221297, 'play_count': 0}]	True	True	midi_instrument_08_violin/413483502.wem	midi_instrument_08_violin/413483502.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_08_violin	305288308	225643931	84	73	127	0	127	[0, 99]	[912551446, 1063550056]	501061957	305288308	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-15.0	150.00000596046448	0	False	1	214030	270082	0	[{'start_frame': 214030, 'end_frame': 270082, 'play_count': 0}]	True	True	midi_instrument_08_violin/225643931.wem	midi_instrument_08_violin/225643931.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_09_pandrum	262943283	345112638	48	0	127	0	127	[0, 99]	[3533742451, 3651185777]	282083888	262943283	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-3.0	1000.0		False	0				[]	True	True	midi_instrument_09_pandrum/345112638.wem	midi_instrument_09_pandrum/345112638.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_10_proguitar	726758959	32227499	40	36	40	0	99	[0]	[1778814687]	542847829	700362962	random	1	1	[979150094, 726758959]	50000	1	False	True	True	0	False		0	False	False	False	[]	0.0	0.0	0.0	0.0	13.5	79.00000363588333		False	0				[]	True	True	midi_instrument_10_proguitar/32227499.wem	midi_instrument_10_proguitar/32227499.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_10_proguitar	979150094	134395188	40	36	40	0	99	[0]	[1778814687]	542847829	700362962	random	1	0	[979150094, 726758959]	50000	1	False	True	True	0	False		0	False	False	False	[]	0.0	0.0	0.0	0.0	13.5	79.00000363588333		False	0				[]	True	True	midi_instrument_10_proguitar/134395188.wem	midi_instrument_10_proguitar/134395188.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_10_proguitar	699192417	331260525	38	36	48	0	127	[14]	[1762037096]	663210250	394398533	random	1	0	[699192417]	50000	1	False	True	True	0	False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-4.0	79.00000363588333		False	0				[]	True	True	midi_instrument_10_proguitar/331260525.wem	midi_instrument_10_proguitar/331260525.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_10_proguitar	110565657	360036838	44	36	44	0	127	[12]	[1762037102]	1064597270	465628701	random	1	0	[110565657]	50000	1	False	True	True	0	False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-6.5	79.00000363588333		False	0				[]	True	True	midi_instrument_10_proguitar/360036838.wem	midi_instrument_10_proguitar/360036838.wav
